web-scraper-order,web-scraper-start-url,next_button,next_button-href,content
<td valign=""top"" class=""""><p><a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-977#actrade-9780197263921-milestone-2369"">970</a></p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" class=""""><p>10/11/94</p></td>
<td valign=""top"" class=""""><p>747: 332</p></td>
</tr>
<tr class="""">
<td valign=""top"" class=""""><p><a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-978#actrade-9780197263921-milestone-2372"">971</a></p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" class=""""><p>17/01/95</p></td>
<td valign=""top"" class=""""><p>747: 348v</p></td>
</tr>
<tr class="""">
<td valign=""top"" class=""""><p><a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-979#actrade-9780197263921-milestone-2374"">972</a></p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" class=""""><p>18/01/95</p></td>
<td valign=""top"" class=""""><p>747: 348v</p></td>
</tr>
<tr class="""">
<td valign=""top"" class=""""><p><a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-980#actrade-9780197263921-milestone-2376"">973</a></p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" class=""""><p>24/01/95</p></td>
<td valign=""top"" class=""""><p>747: 350</p></td>
</tr>
<tr class="""">
<td valign=""top"" class=""""><p><a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-981#actrade-9780197263921-milestone-2377"">974</a></p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" class=""""><p>02/02/95</p></td>
<td valign=""top"" class=""""><p>746: 62</p></td>
</tr>
<tr class="""">
<td valign=""top"" class=""""><p><a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-982#actrade-9780197263921-milestone-2379"">975</a></p></td>
<td valign=""top"" align=""left"" class=""""><p>John Brown</p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" class=""""><p>27/05/95</p></td>
<td valign=""top"" class=""""><p>746: 99</p></td>
</tr>
<tr class="""">
<td valign=""top"" class=""""><p><a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-983#actrade-9780197263921-milestone-2381"">976</a></p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" class=""""><p>03/06/95</p></td>
<td valign=""top"" class=""""><p>746: 101</p></td>
</tr>
<tr class="""">
<td valign=""top"" class=""""><p><a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-984#actrade-9780197263921-milestone-2382"">977</a></p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" class=""""><p>14/06/95</p></td>
<td valign=""top"" class=""""><p>746: 103v</p></td>
</tr>
<tr class="""">
<td valign=""top"" class=""""><p><a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-985#actrade-9780197263921-milestone-2384"">978</a></p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" class=""""><p>15/06/95</p></td>
<td valign=""top"" class=""""><p>746: 105</p></td>
</tr>
<tr class="""">
<td valign=""top"" class=""""><p><a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-986#actrade-9780197263921-milestone-2385"">979</a></p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" class=""""><p>01/07/95</p></td>
<td valign=""top"" class=""""><p>746: 108v</p></td>
</tr>
<tr class="""">
<td valign=""top"" class=""""><p><a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-987#actrade-9780197263921-milestone-2387"">980</a></p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" class=""""><p>09/07/95</p></td>
<td valign=""top"" class=""""><p>746: 110</p></td>
</tr>
<tr class="""">
<td valign=""top"" class=""""><p><a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-988#actrade-9780197263921-milestone-2389"">981</a></p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" class=""""><p>11/07/95</p></td>
<td valign=""top"" class=""""><p>746: 111</p></td>
</tr>
<tr class="""">
<td valign=""top"" class=""""><p><a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-989#actrade-9780197263921-milestone-2391"">982</a></p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" class=""""><p>12/07/95</p></td>
<td valign=""top"" class=""""><p>746: 111</p></td>
</tr>
<tr class="""">
<td valign=""top"" class=""""><p><a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-990#actrade-9780197263921-milestone-2393"">983</a></p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" class=""""><p>15/07/95</p></td>
<td valign=""top"" class=""""><p>746: 112</p></td>
</tr>
<tr class="""">
<td valign=""top"" class=""""><p><a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-991#actrade-9780197263921-milestone-2394"">984</a></p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" class=""""><p>17/07/95</p></td>
<td valign=""top"" class=""""><p>746: 112</p></td>
</tr>
<tr class="""">
<td valign=""top"" class=""""><p><a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-992#actrade-9780197263921-milestone-2395"">985</a></p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" class=""""><p>18/07/95</p></td>
<td valign=""top"" class=""""><p>746: 112</p></td>
</tr>
<tr class="""">
<td valign=""top"" class=""""><p><a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-993#actrade-9780197263921-milestone-2396"">986</a></p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" class=""""><p>23/07/95</p></td>
<td valign=""top"" class=""""><p>746: 114</p></td>
</tr>
<tr class="""">
<td valign=""top"" class=""""><p><a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-994#actrade-9780197263921-milestone-2397"">987</a></p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" class=""""><p>29/07/95</p></td>
<td valign=""top"" class=""""><p>746: 116</p></td>
</tr>
<tr class="""">
<td valign=""top"" class=""""><p><a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-995#actrade-9780197263921-milestone-2399"">988</a></p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" class=""""><p>01/08/95</p></td>
<td valign=""top"" class=""""><p>746: 116v</p></td>
</tr>
<tr class="""">
<td valign=""top"" class=""""><p><a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-996#actrade-9780197263921-milestone-2400"">989</a></p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" class=""""><p>07/08/95</p></td>
<td valign=""top"" class=""""><p>746: 117v</p></td>
</tr>
<tr class="""">
<td valign=""top"" class=""""><p><a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-997#actrade-9780197263921-milestone-2401"">990</a></p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" class=""""><p>12/08/95</p></td>
<td valign=""top"" class=""""><p>746: 118</p></td>
</tr>
<tr class="""">
<td valign=""top"" class=""""><p><a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-998#actrade-9780197263921-milestone-2402"">991</a></p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" class=""""><p>14/08/95</p></td>
<td valign=""top"" class=""""><p>746: 118</p></td>
</tr>
<tr class="""">
<td valign=""top"" class=""""><p><a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-999#actrade-9780197263921-milestone-2403"">992</a></p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" class=""""><p>30/08/95</p></td>
<td valign=""top"" class=""""><p>746: 120v</p></td>
</tr>
<tr class="""">
<td valign=""top"" class=""""><p><a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-1000#actrade-9780197263921-milestone-2404"">993</a></p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" class=""""><p>02/09/95</p></td>
<td valign=""top"" class=""""><p>746: 121</p></td>
</tr>
<tr class="""">
<td valign=""top"" class=""""><p><a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-1001#actrade-9780197263921-milestone-2405"">994</a></p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" class=""""><p>07/09/95</p></td>
<td valign=""top"" class=""""><p>746: 121</p></td>
</tr>
<tr class="""">
<td valign=""top"" class=""""><p><a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-1002#actrade-9780197263921-milestone-2407"">995</a></p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" class=""""><p>13/09/95</p></td>
<td valign=""top"" class=""""><p>746: 122</p></td>
</tr>
<tr class="""">
<td valign=""top"" class=""""><p><a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-1003#actrade-9780197263921-milestone-2408"">996</a></p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" class=""""><p>24/09/95</p></td>
<td valign=""top"" class=""""><p>746: 123v</p></td>
</tr>
<tr class="""">
<td valign=""top"" class=""""><p><a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-1004#actrade-9780197263921-milestone-2409"">997</a></p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" class=""""><p>27/09/95</p></td>
<td valign=""top"" class=""""><p>746: 124v</p></td>
</tr>
<tr class="""">
<td valign=""top"" class=""""><p><a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-1005#actrade-9780197263921-milestone-2411"">998</a></p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" class=""""><p>08/10/95</p></td>
<td valign=""top"" class=""""><p>746: 125v</p></td>
</tr>
<tr class="""">
<td valign=""top"" class=""""><p><a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-1006#actrade-9780197263921-milestone-2413"">999</a></p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" class=""""><p>11/10/95</p></td>
<td valign=""top"" class=""""><p>746: 126v</p></td>
</tr>
<tr class="""">
<td valign=""top"" class=""""><p><a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-1007#actrade-9780197263921-milestone-2415"">1000</a></p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" class=""""><p>15/10/95</p></td>
<td valign=""top"" class=""""><p>746: 126v</p></td>
</tr>
<tr class="""">
<td valign=""top"" class=""""><p><a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-1008#actrade-9780197263921-milestone-2416"">1001</a></p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" class=""""><p>05/11/95</p></td>
<td valign=""top"" class=""""><p>746: 131v</p></td>
</tr>
<tr class="""">
<td valign=""top"" class=""""><p><a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-1009#actrade-9780197263921-milestone-2417"">1002</a></p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" class=""""><p>06/12/95</p></td>
<td valign=""top"" class=""""><p>746: 134v</p></td>
</tr>
<tr class="""">
<td valign=""top"" class=""""><p><a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-1010#actrade-9780197263921-milestone-2418"">1003</a></p></td>
<td valign=""top"" align=""left"" class=""""><p>William Puplett</p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" class=""""><p>10/12/95</p></td>
<td valign=""top"" class=""""><p>746: 135</p></td>
</tr>
<tr class="""">
<td valign=""top"" class=""""><p><a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-1011#actrade-9780197263921-milestone-2419"">1004</a></p></td>
<td valign=""top"" align=""left"" class=""""><p>John Brown</p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" class=""""><p>10/12/95</p></td>
<td valign=""top"" class=""""><p>746: 135</p></td>
</tr>
<tr class="""">
<td valign=""top"" class=""""><p><a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-1012#actrade-9780197263921-milestone-2422"">1005</a></p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" class=""""><p>16/12/95</p></td>
<td valign=""top"" class=""""><p>746: 136</p></td>
</tr>
<tr class="""">
<td valign=""top"" class=""""><p><a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-1013#actrade-9780197263921-milestone-2424"">1006</a></p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" class=""""><p>27/12/95</p></td>
<td valign=""top"" class=""""><p>746: 138</p></td>
</tr>
<tr class="""">
<td valign=""top"" class=""""><p><a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-1014#actrade-9780197263921-milestone-2426"">1007</a></p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" class=""""><p>07/01/96</p></td>
<td valign=""top"" class=""""><p>746: 138v</p></td>
</tr>
<tr class="""">
<td valign=""top"" class=""""><p><a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-1015#actrade-9780197263921-milestone-2427"">1008</a></p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" class=""""><p>11/01/96</p></td>
<td valign=""top"" class=""""><p>746: 138v</p></td>
</tr>
<tr class="""">
<td valign=""top"" class=""""><p><a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-1016#actrade-9780197263921-milestone-2428"">1009</a></p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" align=""center"" class=""""><p>""</p></td>
<td valign=""top"" class=""""><p>13/01/96</p></td>
<td valign=""top"" class=""""><p>746: 139</p></td>
</tr>
<tr class="""">
<td valign=""top"" class=""""><p><a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-1017#actrade-9780197263921-milestone-2429"">1010</a></p></td>
